id;numeroSecuriteSociale;nom;prenom
3110;120625715435737;Kerr;Bernard
3111;238618489533527;Shelley;Roger
3112;299499535583764;Diderot;Pierre
3113;177791128442343;Conan;Denis
3114;157296617092489;Shelley;Oscar
3115;271538629184992;Simenon;B.A.
3116;254231857674794;Eco;Nora
3117;111368810956365;Gentry;Jane
3118;255212294125161;Vargas;Peter
3119;102912164178634;Louis;Bernard
3120;286463634674207;Watson;Louis
3121;123796767313061;Gide;Arthur
3122;218051120238745;Zola;Émile
3123;119654150256388;Vargas;Jo
3124;185848909428406;Pouchairet;Harlan
3125;152906817484822;Gentry;S.J.
3126;188136819945717;Läckberg;Louis
3127;205320381056015;Simenon;Honoré
3128;102435747441197;Gentry;Jean-François
3129;120380954556926;Hugo;Mary
3130;253004828413556;Nesbo;Georges
3131;113423052801998;Leon;Alfred
3132;171098240798707;Shelley;Camilla
3133;262369006802377;Austen;Michaël
3134;216676641647888;d' Aillon;Jo
3135;122571830921906;Proust;Fred
3136;136224741075358;Camus;Nora
3137;173819000525844;Lemaitre;Jean-François
3138;182444034739024;Roberts;Renaud
3139;173236593044606;Lemaitre;Fred
3140;178427082690666;Minier;André
3141;147717876219925;Bombard;Isaac
3142;262611339607236;May;Peter
3143;226850899764280;Coben;Lisa
3144;130855039307487;Conan;Peter
3145;287495882404841;Pouchairet;Michaël
3146;101823400968428;Shelley;Tina
3147;226007135828675;Bombard;Ian
3148;103601598395687;Coben;Oscar
3149;266903503976695;London;Jane
3150;290169358779270;Levy;Louis
3151;272515673508403;Minier;Mary
3152;259866357061163;Nesbø;Jules
3153;170215885537620;Chattam;Mary
3154;138886436827997;Shelley;Oscar
3155;232366678837342;Läckberg;Lars
3156;110360682837949;Nesbo;Peter
3157;105423410870958;Kafka;Lisa
3158;167571137323840;Seskis;Åsa
3159;155894293223072;Chattam;Paula
3160;101277532013400;May;Jo
3161;155913159207767;Indridason;Lisa
3162;289878546363364;K. Rowling;Denis
3163;229870713933579;Kafka;Terry
3164;147611563492174;Wilde;Edgar
3165;206782716848833;Bombard;J.
3166;187503922864747;Hawkins;Georges
3167;284741635230869;Leon;Philip
3168;109767381526502;Higgins;Edgar
3169;123618794560360;Larsson;Michaël
3170;101747122700747;Austen;Åsa
3171;152085867465083;Kerr;Louis
3172;233297972023592;Austen;Harlan
3173;239300321335544;Allan;Umberto
3174;126001701549831;Conan;Émile
3175;100056601732580;Allan;Fred
3176;227258407105877;de Balzac;Denis
3177;236645440507440;J. Ellory;Renaud
3178;256647965929280;Zola;Paula
3179;182337715836486;Fleming;Arthur
3180;115474776642655;Larsson;Fred
3181;144332825143182;Bussi;Alfred
3182;293094928854938;Leon;Camilla
3183;254685979664604;May;Jack
3184;208905977231071;Jon Ellory;S.J.
3185;200492758713819;Minier;Mark
3186;205508509656358;Eco;Marc
3187;225385336384319;Roberts;Maxime
3188;212426473770327;Lemaitre;Jane
3189;108965636064708;Bussi;Amy
3190;262336028528081;Kafka;Donna
3191;195926988046970;Kafka;Jo
3192;202613325256817;May;J.
3193;281249139339698;d' Aillon;Lisa
3194;273792975308403;Hawkins;Victor
3195;119488724303658;Vargas;Louis
3196;289536455818436;Bombard;Louis
3197;218251731536041;Roberts;Pierre
3198;213317741857912;Gardner;André
3199;239205498762026;Bombard;J.
3200;256339430070483;Pouchairet;Mark
3201;289266722914501;d' Aillon;Denis
3202;137392083408621;Nesbo;Louis
3203;184534502587879;Asimov;Louis
3204;108721602810625;Gide;Léon
3205;197765360062181;Larsson;Jane
3206;179925064226370;J. Ellory;Jo
3207;253540396561181;Parot;Albert
3208;156624211378506;Coben;Arnaldur
3209;178075236998395;Zola;Paula
3210;244934911994261;Austen;Georges
3211;202227376011757;Fleming;Fred
3212;123697917586914;Camus;Victor
3213;117945742601395;Gentry;Tina
3214;213937102774033;Vargas;Jean
3215;102355276479765;de Balzac;S.J.
3216;174139284278729;Nesbo;Michaël
3217;103159227320284;Hugo;Edgar
3218;196655505200547;Higgins;B.A.
3219;224565513927396;Simenon;Lars
3220;178806634450091;Kerr;Mary
3221;281288943665696;Leon;Pierre
3222;188123197313854;Gide;Jean
3223;120962521070086;Higgins;Georges
3224;188130317861044;Kerr;Camilla
3225;267603654383588;Parot;Oscar
3226;250557718321622;Levy;Jo
3227;181802078481212;London;Jack
3228;210158169863801;Lemaitre;Alfred
3229;276630274234414;Gide;Mary
3230;101443225795750;Lemaitre;Franz
3231;263549000500039;Watson;Émile
3232;281212626124953;Allan;Arnaldur
3233;234683394621337;Parot;Åsa
3234;136273942861216;Tolstoï;Georges
3235;229112998183000;Higgins Clark;Georges
3236;139278933462202;Hawkins;Roger
3237;203160739519152;Minier;Albert
3238;202915097052910;Higgins Clark;B.A.
3239;298970352854493;Coben;Philip
3240;186983256078924;Gentry;Marcel
3241;276504219565725;Paris;Harlan
3242;247681156366782;Camus;B.A.
3243;117973795484863;Fleming;Philip
3244;110563235596422;Kerr;Åsa
3245;190185930932481;Higgins Clark;Renaud
3246;164127301908334;de Balzac;Émile
3247;246806506338411;Verne;Jean-François
3248;272243547394839;Levy;Camilla
3249;226585962151499;Nesbø;Léon
3250;276771671221874;Minier;Mark
3251;135097991817088;Nesbo;Robert
3252;173066949243624;Hawkins;Donna
3253;238328292362649;Aragon;Mary
3254;248694797416553;Kerr;Robert
3255;148313072472618;Watson;Roger
3256;270240238312126;Kafka;Jules
3257;163257736906617;Zola;Honoré
3258;184025149903129;Louis;Jo
3259;267117874787710;Shelley;Philip
3260;217589149185766;Nesbø;Arnaldur
3261;246663631201111;Kerr;Arnaldur
3262;176292608164170;Higgins Clark;Fred
3263;149248855480738;d' Aillon;Jane
3264;220547920248377;Chattam;Harlan
3265;252811107462882;Aragon;André
3266;130327794254008;Bombard;Lars
3267;197712511273336;Roberts;Georges
3268;160257512756808;Indridason;Edgar
3269;260035590436523;Tolstoï;Mary
3270;236185267904753;Roberts;Camilla
3271;200684982458644;d' Aillon;Fred
3272;100335116446455;Kerr;Mary
3273;243497743058202;Conan;Terry
3274;147993255751776;Simenon;Oscar
3275;294378962470401;Twain;Jo
3276;181243138903960;Läckberg;Émile
3277;122139052109042;Gide;Victor
3278;139669026903434;Zola;Philip
3279;167017502119112;Proust;R.
3280;147702668589189;Coben;R.
3281;124610682116978;London;Mark
3282;188472064830216;Jon Ellory;Ian
3283;232261199761055;Harper;Jules
3284;296677017932527;Roberts;Jack
3285;111357078955037;Gentry;Robert
3286;168137392050984;Kerr;Jane
3287;232213266646954;Harper;R.
3288;243005402105076;Simenon;Jane
3289;180297844811502;Chattam;Jane
3290;252355878464641;London;Fred
3291;111965094580615;Hugo;Fred
3292;272457149911277;Minier;Jane
3293;186904230801764;Tolstoï;Fred
3294;163392414664309;Proust;Jules
3295;200513874215904;Indridason;Edgar
3296;241035544083575;Bussi;Léon
3297;136173675619216;Leon;Arthur
3298;126590629627210;Eco;André
3299;148286955891399;Hugo;Fred
3300;147181514805125;Levy;Tina
3301;220534498307758;Aragon;Umberto
3302;135369125860800;Aragon;Bernard
3303;216167231000173;Hawkins;Åsa
3304;216960567262525;Seskis;Jane
3305;219568226538867;London;Paula
3306;248616338937658;Seskis;Mary
3307;179246012369169;Conan;Jean-François
3308;239185722058257;Twain;Jean
3309;159226719096100;Harper;Peter
3310;256564445052661;Wilde;Oscar
3311;239128989458439;Harper;Edgar
3312;132205988917560;May;J.
3313;121718135255782;de Balzac;Fred
3314;113663802614781;London;Jules
3315;194189032578058;Diderot;Jo
3316;186956998293564;Paris;Fred
3317;264432607568847;de Musset;Jack
3318;190651324331980;Gardner;J.
3319;172711413563894;Mention;André
3320;274047010183513;Higgins;Georges
3321;279172252981301;Levy;Fred
3322;125514228613693;Hayes;Michel
3323;285992840362565;Chattam;Jean-François
3324;118895910868727;Chattam;Arthur
3325;110372797475853;Levy;Nora
3326;224087409652736;K. Rowling;Tina
3327;250362390519848;Gide;B.A.
3328;246856613477692;Harper;Harlan
3329;207952265137011;Conan;Jean-François
3330;269988300633426;Vargas;Bernard
3331;122370890579302;Watson;Marcel
3332;120518398606849;de Balzac;Fred
3333;279373065482829;Roberts;Peter
3334;177353571186563;London;Renaud
3335;155687622936337;de Musset;Mark
3336;144881286874292;Hugo;Jack
3337;132223029723327;Proust;R.
3338;290351678229188;Wilde;Marcel
3339;240312620127798;Coben;Edgar
3340;183367083183939;Nesbø;Fred
3341;216838317386500;Wilde;Franz
3342;177981281705049;Gardner;Lisa
3343;139190265471046;Proust;Philip
3344;145027541291348;Paris;André
3345;295188513055896;Proust;Arthur
3346;244939477579385;Asimov;Mary
3347;245435552833854;Lemaitre;Franz
3348;289718590288171;Hayes;Marcel
3349;271798278542297;Bombard;Georges
3350;286917997996256;Tolstoï;B.A.
3351;226104437159767;Chattam;Pierre
3352;163960946898675;Vargas;Donna
3353;137890720431731;Vargas;Renaud
3354;172292765921420;J. Ellory;Arnaldur
3355;145572310408981;Conan;Paula
3356;119146870931526;Camus;Jean-François
3357;264716546741950;Proust;Michaël
3358;129319433341020;Shelley;Léon
3359;183983986165580;Aragon;Lisa
3360;147995456479409;Coben;Arthur
3361;244763594698909;Camus;Mary
3362;235112876008234;Vargas;Marcel
3363;284106303913800;d' Aillon;Jules
3364;223017136416162;Levy;Jo
3365;203116218740265;Levy;Fred
3366;167585635559927;Vargas;Oscar
3367;191662711315417;Allan;Georges
3368;168986702673361;Eco;Jo
3369;277985217238540;Coben;Mary
3370;241713678940568;Bombard;Léon
3371;112754426770639;Bussi;Alfred
3372;168334546871601;Minier;Jo
3373;197125300924099;Parot;Mark
3374;289813740462442;Austen;Jo
3375;215071376517853;Paris;Fred
3376;196921463390459;Bombard;Louis
3377;296882539498939;Kerr;Denis
3378;161946941139923;May;Pierre
3379;106273092158952;Higgins;Harlan
3380;219791668412464;Vargas;Fred
3381;240596782255093;Pouchairet;Michaël
3382;222025251195815;Mention;Albert
3383;129478814969201;Gentry;Fred
3384;199592340163874;London;Camilla
3385;264491972818892;Fleming;Ian
3386;144963292838933;Harper;Louis
3387;260127119045523;Verne;Mary
3388;201353700458584;Leon;Jane
3389;156477836218794;de Balzac;Honoré
3390;219654018314864;London;Jack
3391;125315732732364;de Musset;Robert
3392;149173354124846;Shelley;Donna
3393;222546259906159;Hugo;Paula
3394;112306595536729;Diderot;Robert
3395;237254733273642;Jon Ellory;André
3396;117911358942246;Minier;Isaac
3397;117267541097512;Chattam;Nora
3398;243463666892219;Tolstoï;Michel
3399;232743864154020;Läckberg;Pierre
3400;279968556994563;Nesbø;Denis
3401;100312927036901;Kerr;Émile
3402;108000459370366;Harper;Isaac
3403;210871013911137;Nesbo;Marcel
3404;253422243270820;Larsson;Philip
3405;269144628589794;Bussi;Pierre
3406;115466309846177;Paris;Lars
3407;164813987844771;Hayes;Jane
3408;253473597279274;Aragon;Jane
3409;186733017609251;Watson;J.
3410;107697033242589;Proust;Léon
3411;284607904821669;Harper;Terry
3412;107053261931436;Bombard;Arnaldur
3413;139607702677239;Shelley;Jane
3414;207775411416247;Gardner;Roger
3415;239668648509031;Kerr;Arthur
3416;160773439003996;Kerr;Mary
3417;231727131395827;Leon;Jane
3418;266680226372310;Nesbø;Michaël
3419;207052482442392;Coben;Louis
3420;126835609711682;Coben;Donna
3421;278291918515153;Higgins Clark;Jane
3422;219631336266773;Twain;Léon
3423;271142549766923;Tolstoï;Lisa
3424;148696563294637;Lemaitre;Maxime
3425;242190889087746;Hugo;Roger
3426;129602586345267;Twain;Michel
3427;285831317439350;Wilde;Lisa
3428;139986526732850;Gentry;Franz
3429;121326984051917;Vargas;Alfred
3430;159548652595195;Verne;Mary
3431;103608839894812;Läckberg;Philip
3432;286253432141625;Lemaitre;Pierre
3433;217955880649085;Paris;Honoré
3434;238681597924702;Aragon;Umberto
3435;118638548992603;Asimov;Jo
3436;214904382716262;de Musset;Oscar
3437;252551913376738;Jon Ellory;Lisa
3438;281063503388946;Fleming;Terry
3439;171117399292720;Coben;S.J.
3440;138647863400688;de Balzac;Émile
3441;198153131144971;Gentry;Pierre
3442;260555272123194;Bombard;Jane
3443;186823512979530;Vargas;Pierre
3444;283133723228307;Verne;Umberto
3445;282492154079630;Gardner;Jane
3446;212080520152822;Gentry;Marc
3447;143509214065802;Kerr;Jane
3448;220582436239622;Coben;Émile
3449;230183216993164;Watson;André
3450;186404540669242;Gardner;Jack
3451;162586651881559;Wilde;Pierre
3452;128858714557915;Bussi;Isaac
3453;269391892221357;Parot;Jane
3454;199685602312126;Zola;Jules
3455;195752970486303;Eco;Nora
3456;257770232718452;Lemaitre;Amy
3457;249688287636876;Zola;Jane
3458;101906356724279;Tolstoï;Umberto
3459;180849218650385;Roberts;Pierre
3460;101574664736298;Nesbo;Ian
3461;214953572053774;Asimov;Jo
3462;288686929124099;Nesbø;Lisa
3463;261295448775960;Läckberg;Arthur
3464;288735743546076;Kafka;Isaac
3465;161844325417044;Jon Ellory;Amy
3466;208135431495214;Tolstoï;Donna
3467;170621012482160;Vargas;Åsa
3468;173160536861792;Higgins;Åsa
3469;278115977169886;Roberts;Peter
3470;222973030095053;Gentry;Arnaldur
3471;221480847700478;Coben;Renaud
3472;201738888908643;Gardner;Peter
3473;251714379905707;Austen;Michaël
3474;215164820476491;Mention;Mary
3475;135058121436034;Vargas;Tina
3476;166206747068793;Gide;Victor
3477;280960735195526;Gardner;Jean
3478;160894849370760;Eco;Arthur
3479;228137021745864;Shelley;Mary
3480;182233407012300;Camus;Denis
3481;109188515689877;Bussi;Robert
3482;250454325810804;Seskis;Philip
3483;142824277358570;Jon Ellory;Jules
3484;229193757669271;Camus;Amy
3485;191797595946900;Watson;Nora
3486;189453460662749;Minier;Robert
3487;132290990222173;Chattam;Victor
3488;279558176214623;Roberts;Amy
3489;228616251004059;Gardner;Lars
3490;225376215113581;Simenon;Maxime
3491;118994423301579;Vargas;Michel
3492;223570237113108;Shelley;Jane
3493;248011913986743;Kerr;Robert
3494;179992351711445;Verne;Isaac
3495;127113648440614;Twain;Mary
3496;112566319650647;Seskis;Michel
3497;270907383588757;Proust;Jean
3498;152743753364494;Gentry;Mary
3499;239254016345501;Asimov;Harlan
3500;243275912707750;Asimov;Umberto
3501;134943966132309;Camus;Nora
3502;213112725386780;Nesbo;Jules
3503;146193880248361;Läckberg;Donna
3504;232626560498206;Louis;Robert
3505;146829353328314;Fleming;Mark
3506;256346310863335;d' Aillon;Tina
3507;195058136780388;Jon Ellory;Marc
3508;231180554324502;Vargas;Arthur
3509;292461779306683;Läckberg;Paula
3510;224770226219360;Fleming;Léon
3511;242308095274496;Allan;Isaac
3512;211826380367131;J. Ellory;Lisa
3513;149068534412852;Diderot;Robert
3514;199408740131149;de Balzac;Mary
3515;153716833699290;London;Honoré
3516;264775951817055;Conan;Albert
3517;105675509866727;Wilde;J.
3518;269457069501229;Chattam;Mary
3519;196341973361533;Allan;Robert
3520;214410290184860;Bussi;Camilla
3521;179870700612679;Conan;Alfred
3522;198152032468740;Tolstoï;André
3523;271126318863142;Verne;Jules
3524;279760507774285;Austen;Bernard
3525;222666869788207;Bussi;Robert
3526;217882212805005;Paris;Roger
3527;212257864060404;K. Rowling;Peter
3528;111241771979363;Roberts;Robert
3529;183998284609888;Paris;Umberto
3530;132317801378242;Indridason;Maxime
3531;142641942183940;Kafka;Nora
3532;126624562410612;Nesbø;Fred
3533;233509088045255;Allan;Mary
3534;173655878077155;Hugo;Michel
3535;251217373912365;Bombard;Émile
3536;201264503617212;Gentry;Jules
3537;172177170777594;Eco;Jo
3538;111110892914741;de Balzac;Émile
3539;154556666590597;Levy;Alfred
3540;169719103654790;Zola;André
3541;299214944679979;Twain;Jane
3542;112395006510737;Mention;Jack
3543;140286356114381;Pouchairet;Ian
3544;120289324144691;Verne;B.A.
3545;116375090844068;Chattam;Denis
3546;155697808078038;de Balzac;Jo
3547;108453542799542;Gide;Mark
3548;297968211168246;Coben;Mark
3549;280553526128442;Parot;Peter
3550;123450630420352;Larsson;Marcel
3551;142282139737681;Levy;Amy
3552;138987577603625;Higgins;Jo
3553;191337515155628;Hayes;André
3554;153300325880531;Levy;Lars
3555;136883176310925;K. Rowling;Jules
3556;119382668381922;Bussi;Amy
3557;158014452798543;K. Rowling;Edgar
3558;280292897248327;Paris;Jean
3559;168647026392034;Parot;Victor
3560;169413716493249;Läckberg;Louis
3561;286051093707590;Chattam;J.
3562;213113655860669;Shelley;Donna
3563;139994545477581;Twain;Harlan
3564;236970891363559;Nesbø;Louis
3565;247882278080192;Kepler;Roger
3566;150840970980157;Hugo;Jane
3567;110503583460580;Indridason;Oscar
3568;150079112737744;Nesbø;Roger
3569;126617371500341;Paris;Arthur
3570;185484397691561;de Musset;Philip
3571;274406502004919;Lemaitre;Umberto
3572;196844958845881;Bussi;Mary
3573;112908350011600;Kepler;Denis
3574;178154203265709;Mention;Marc
3575;156576742068217;Allan;Victor
3576;223541672825110;Bussi;Terry
3577;233284146078621;Coben;Umberto
3578;241152336353766;May;Mark
3579;278200557927907;Diderot;Oscar
3580;232751038796032;Minier;Maxime
3581;157026493191703;de Musset;Michel
3582;144865918179628;Hawkins;Fred
3583;280681566694028;Bombard;Michaël
3584;283077614868397;Coben;Jean-François
3585;205965553866646;Chattam;Philip
3586;169190722483735;Kerr;Åsa
3587;176262318324545;Minier;Lars
3588;177313336135764;Kerr;Mark
3589;254342096966933;Larsson;Donna
3590;115151504410142;Coben;B.A.
3591;134627438477621;Levy;Isaac
3592;191410600831181;Lemaitre;Arthur
3593;146358129734352;Higgins;Mary
3594;150813448235154;Kepler;Bernard
3595;273961076246793;Hayes;Bernard
3596;207165321273443;Parot;Lisa
3597;117866646502102;Higgins Clark;Arnaldur
3598;179568333402887;London;Pierre
3599;255939022691983;Hugo;Marcel
3600;128392565371479;d' Aillon;Nora
3601;220657234521943;Higgins;Jack
3602;197300235445452;Bombard;Pierre
3603;220148402705944;Roberts;Paula
3604;251460777555705;Kafka;Jean
3605;196911839319016;Louis;Albert
3606;171988642854877;Kerr;Umberto
3607;283223020672330;Gentry;Renaud
3608;244951300351184;Hayes;Victor
3609;231011744185073;Fleming;Umberto
3610;295045008996813;Higgins;Michel
3611;115300212400566;Diderot;Philip
3612;172028015940622;Chattam;Jane
3613;257140727908242;Chattam;Jane
3614;150097744226433;Chattam;Mary
3615;161967447508121;de Balzac;Franz
3616;215571903344784;Camus;Jane
3617;117712629722267;d' Aillon;Lars
3618;218699458606460;Mention;Fred
3619;285890178002032;Bombard;Louis
3620;216917789203179;Chattam;Ian
3621;171626972565580;Levy;Fred
3622;155393644278040;Läckberg;Umberto
3623;271962822512195;Bussi;Roger
3624;224723403327132;Harper;Franz
3625;172319294639423;Louis;B.A.
3626;114047842536345;Hawkins;Jo
3627;196192619993682;Hayes;Albert
3628;117934983069680;Nesbo;Roger
3629;115239557643778;de Musset;Camilla
3630;123570497827666;Harper;Pierre
3631;121978744858789;Tolstoï;Renaud
3632;158421364852692;Kafka;Mary
3633;199276353468004;Harper;Åsa
3634;109016028897321;Gardner;B.A.
3635;203951931413644;Simenon;Donna
3636;278437094454643;Conan;Louis
3637;158903484557125;Higgins;Harlan
3638;200707178140731;Allan;Michel
3639;220998180583927;Kafka;Amy
3640;148020403440415;Coben;Maxime
3641;114425572082220;Aragon;Fred
3642;135901163833299;Camus;Jules
3643;236048093136289;Pouchairet;Jo
3644;120967522697612;Twain;Umberto
3645;247394813966466;Läckberg;Louis
3646;179737549969164;Indridason;Louis
3647;196899502278747;Harper;Jean
3648;165201771400311;Allan;Oscar
3649;150585771931894;Asimov;Mary
3650;245044459945777;Coben;Camilla
3651;190453086362040;Louis;Åsa
3652;246915605653184;Vargas;Pierre
3653;173027045637625;Kerr;Camilla
3654;293636812368897;Hawkins;Jules
3655;157648895448955;Camus;R.
3656;151223308359954;Kafka;Michaël
3657;178271146223649;Nesbo;Alfred
3658;136852105382165;Asimov;Marc
3659;234193114983504;Coben;Alfred
3660;134176611031918;Louis;Camilla
3661;193960718228563;Leon;Fred
3662;267060387696370;Roberts;S.J.
3663;139604250320138;Hayes;Arnaldur
3664;240016147262022;Wilde;Marcel
3665;225263844713477;Paris;Umberto
3666;209048411289416;Kafka;Honoré
3667;239814656465806;Lemaitre;Denis
3668;238328482249392;Conan;Roger
3669;292283519784923;Asimov;André
3670;129789450011390;J. Ellory;Camilla
3671;280270116031876;Verne;Alfred
3672;213394568306914;May;Peter
3673;185360575760500;Harper;S.J.
3674;249424874387446;d' Aillon;Marcel
3675;203691394109721;Leon;Amy
3676;133245471501798;Gardner;Alfred
3677;278709551348870;Diderot;Arnaldur
3678;150208118480119;May;Marcel
3679;125170631752180;Chattam;Pierre
3680;176961993986324;Kerr;Tina
3681;183660325340818;Levy;Amy
3682;141003693104163;Bombard;Isaac
3683;118291323449081;Higgins Clark;Åsa
3684;126160673859765;Vargas;Michel
3685;197767773266507;Twain;Jean
3686;115826902741883;Paris;Fred
3687;107381830673511;Bussi;Jean
3688;122049245415190;Verne;Mary
3689;261757112798579;Gide;Marc
3690;229208206020675;Fleming;Fred
3691;177490736513348;Higgins;Peter
3692;193547381688317;Läckberg;J.
3693;291176294237352;Nesbø;Pierre
3694;196415981184914;Lemaitre;Louis
3695;181846669490398;Mention;Nora
3696;113540932397293;Watson;Louis
3697;252552888457200;Seskis;Fred
3698;104004735524889;Proust;Denis
3699;111719092833797;Läckberg;Honoré
3700;278795463146719;Leon;Fred
3701;252551121065834;Hugo;Harlan
3702;205151534958569;Aragon;Edgar
3703;157398058043977;Nesbo;Edgar
3704;224400854246442;Vargas;S.J.
3705;294000313828960;Jon Ellory;Isaac
3706;232714601242275;Camus;Honoré
3707;189348682086315;Hayes;Jane
3708;205037106728371;Hayes;Oscar
3709;215217575347509;Mention;Amy
3710;211291652523381;Higgins;Terry
3711;154089089121703;Gardner;Edgar
3712;108927803588900;Proust;Victor
3713;167033516471886;Gardner;B.A.
3714;231680401012522;Allan;Umberto
3715;285555645323321;K. Rowling;Pierre
3716;251618334050183;Vargas;Umberto
3717;161114736881624;Proust;Marcel
3718;205653170020136;Nesbo;Lisa
3719;206153614559854;Kerr;Amy
3720;150580604500112;Proust;Louis
3721;267841636545354;Austen;Donna
3722;104635005998100;Levy;Donna
3723;191328548186863;Fleming;Peter
3724;156574216260170;Mention;Jack
3725;146702492310035;J. Ellory;Georges
3726;203913202438183;Bussi;Maxime
3727;122144351274323;Vargas;Jane
3728;129037840737083;Hugo;Fred
3729;168074209041690;Wilde;Umberto
3730;209908208297132;Eco;Jean-François
3731;200852741334461;Twain;Fred
3732;255806772208043;Higgins;Lisa
3733;265608270689463;Wilde;Philip
3734;162998107334503;Nesbø;Pierre
3735;158632296523024;Hayes;Philip
3736;146748719539545;Lemaitre;Oscar
3737;205743494954674;Aragon;Michaël
3738;204345391000104;Kafka;Georges
3739;157370835710315;Allan;Terry
3740;126072088002297;Parot;Ian
3741;117774396597332;Diderot;Bernard
3742;124820946612862;Levy;B.A.
3743;222895416213411;Aragon;Amy
3744;170205218505540;Kerr;Fred
3745;160409457739089;Austen;Camilla
3746;113271837352185;Gardner;Tina
3747;108515121142786;Parot;Alfred
3748;158378258032116;Lemaitre;Pierre
3749;286692654757942;Diderot;Terry
3750;223356022736195;Läckberg;Donna
3751;181527506975695;Bombard;Albert
3752;194756736757864;Louis;Arthur
3753;228126360753448;Leon;Philip
3754;186650608241478;Leon;Mary
3755;220710670857869;Vargas;Robert
3756;295075117845624;Gide;Nora
3757;171224664081900;Coben;Victor
3758;114086900901641;Paris;Pierre
3759;122802776519002;Chattam;Mary
3760;269008507439907;Vargas;Marc
3761;206671613892973;Higgins;Fred
3762;295037715886162;Allan;Robert
3763;290449090966955;Camus;Renaud
3764;188767662554148;J. Ellory;S.J.
3765;253567425443346;Gardner;Jean
3766;199978222578758;Proust;Alfred
3767;275568396839189;Paris;Michaël
3768;287773143911299;Proust;Nora
3769;208990787068262;Nesbo;Honoré
3770;242634785393165;Twain;Marcel
3771;107053183571852;Bombard;R.
3772;201050646973122;Asimov;Pierre
3773;163642666830289;Bombard;Marc
3774;234868417503374;Twain;Jean-François
3775;122643697052235;Fleming;Peter
3776;289661036787445;Levy;Mary
3777;187519317462100;Parot;R.
3778;284950485414109;Asimov;Marc
3779;297624383096756;Austen;Jane
3780;288065742203902;Watson;Marcel
3781;291007289919597;K. Rowling;Paula
3782;110809399575056;Nesbo;Oscar
3783;222890579057559;Zola;Jo
3784;297284436282830;Allan;Marc
3785;235968769979843;Eco;Jo
3786;210064200121865;Aragon;Louis
3787;145388703499649;Chattam;Victor
3788;291760254126857;Pouchairet;Mary
3789;169383608865480;Larsson;Jo
3790;102276098986562;Watson;Tina
3791;193519389791171;May;Maxime
3792;181600662172913;Kepler;Arthur
3793;144032471150541;Mention;Philip
3794;227523082185692;Leon;Nora
3795;137695157667221;Hayes;André
3796;222508362282884;Hawkins;Harlan
3797;140746840358606;Asimov;Isaac
3798;133486367441921;Austen;Donna
3799;208302138172037;Louis;Mary
3800;146461232695876;Camus;Jean-François
3801;132641002962237;K. Rowling;Camilla
3802;141653634793972;K. Rowling;Jane
3803;205967536749519;Seskis;Ian
3804;126161838056123;Austen;Amy
3805;222298841961048;Higgins Clark;Jane
3806;139363939803667;Roberts;Denis
3807;140937564887298;Tolstoï;Ian
3808;267946305518913;Coben;Donna
3809;230897836032533;Wilde;Isaac
3810;227342318348798;Läckberg;Pierre
3811;147679219740046;Roberts;Peter
3812;195597624484223;May;Robert
3813;185355087514765;Roberts;S.J.
3814;106378734722452;Conan;B.A.
3815;288628404142067;Verne;Nora
3816;114822071236815;Nesbo;Umberto
3817;227577910038334;Higgins;Pierre
3818;291737544335609;Camus;Pierre
3819;160897684339930;Gentry;Amy
3820;153041934977912;Vargas;Bernard
3821;200938464873043;Allan;Pierre
3822;295680715435757;Vargas;Arthur
3823;216664215641067;Harper;Harlan
3824;295923524464724;d' Aillon;Lisa
3825;192312676771631;Nesbo;Harlan
3826;258331863290075;Jon Ellory;Louis
3827;195123764665607;Minier;Jack
3828;276749213309198;Roberts;Isaac
3829;221680158681994;de Balzac;Alfred
3830;106966694201056;Pouchairet;André
3831;277744867091654;Lemaitre;Jane
3832;132565057389194;Hawkins;Åsa
3833;226443385849929;Mention;Harlan
3834;252508618420582;Jon Ellory;Mary
3835;151117213290726;Gentry;S.J.
3836;212012290747144;Twain;Arnaldur
3837;196798227309316;Bombard;Donna
3838;237225109069663;Indridason;Amy
3839;276227450935973;Wilde;B.A.
3840;125914331818123;Mention;S.J.
3841;199849314361800;Mention;Edgar
3842;163854312243730;de Balzac;Isaac
3843;183022283783735;Roberts;Marc
3844;251654342191233;Nesbo;Harlan
3845;208846378842087;Simenon;Denis
3846;272364912767846;Kerr;Donna
3847;229429192084005;Louis;Denis
3848;119487396358507;Gardner;Émile
3849;182915080880636;Pouchairet;R.
3850;263128264035163;Jon Ellory;Michel
3851;217470841464105;Kepler;Bernard
3852;280726587851743;Bombard;Oscar
3853;160007120488147;Aragon;Oscar
3854;199111137160104;Tolstoï;Renaud
3855;264045873245059;Proust;Arnaldur
3856;161468433731237;Lemaitre;Mary
3857;208768177215474;Bombard;Jean
3858;115364414860599;Kepler;Franz
3859;193337254413304;Kerr;Michel
3860;255713339924500;Harper;Arthur
3861;278763302775295;Proust;Victor
3862;274644572903168;Larsson;Marcel
3863;139717939694537;Minier;Jean
3864;286844294991696;Nesbo;Harlan
3865;153857291464513;Kerr;Lars
3866;254965664678292;Vargas;Edgar
3867;267251181479781;Gide;S.J.
3868;174236442592134;Eco;Émile
3869;232605520587756;Paris;Paula
3870;287963487069952;Wilde;Arthur
3871;142784498854643;Louis;Jack
3872;122496787011340;Tolstoï;Donna
3873;222920657748052;d' Aillon;Maxime
3874;253056563815292;Coben;Jane
